node_id,node_name,node_kind,inst_name,cell_name,port_name,io_type,is_sequential_cell,is_buffer_cell,is_inverter_cell,is_clock_pin,is_endpoint,x_um,y_um,inst_x_um,inst_y_um,cell_area_um2,port_cap_max_f,port_cap_min_f
344,_464_/A2,iterm,_464_,NOR2_X1,A2,INPUT,0,0,0,0,0,6.2025,10.4125,6.08,9.8,nan,1.6513450466600012e-15,1.5638450609009743e-15
345,_463_/ZN,iterm,_463_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,7.874,12.1825,7.41,11.2,nan,0.0,0.0
346,place192/A,iterm,place192,BUF_X1,A,INPUT,0,1,0,0,0,5.065,10.4125,4.94,9.8,nan,9.746590013071316e-16,8.752499970075052e-16
347,_477_/A2,iterm,_477_,NAND3_X4,A2,INPUT,0,0,0,0,0,10.204,10.4255,8.93,9.8,nan,6.913977159214322e-15,6.552261056451793e-15
348,_464_/ZN,iterm,_464_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,6.455,10.7065,6.08,9.8,nan,0.0,0.0
349,_466_/A,iterm,_466_,XNOR2_X2,A,INPUT,0,0,0,0,0,10.165,11.9875,9.12,11.2,nan,4.003783287168886e-15,3.802061120230854e-15
350,rebuffer266/A,iterm,rebuffer266,BUF_X1,A,INPUT,0,1,0,0,0,7.345,10.4125,7.22,9.8,nan,9.746590013071316e-16,8.752499970075052e-16
351,_465_/ZN,iterm,_465_,AND2_X4,ZN,OUTPUT,0,0,0,0,0,11.4775,9.095,10.26,8.4,nan,0.0,0.0
352,rebuffer267/A,iterm,rebuffer267,BUF_X1,A,INPUT,0,1,0,0,0,7.915,10.4125,7.79,9.8,nan,9.746590013071316e-16,8.752499970075052e-16
353,place182/A,iterm,place182,BUF_X2,A,INPUT,0,1,0,0,0,7.365,9.1875,7.22,8.4,nan,1.7792090110918925e-15,1.5893980332163868e-15
354,_466_/ZN,iterm,_466_,XNOR2_X2,ZN,OUTPUT,0,0,0,0,0,10.63,12.043,9.12,11.2,nan,0.0,0.0
355,input11/A,iterm,input11,BUF_X1,A,INPUT,0,1,0,0,0,29.765,31.5875,29.64,30.8,nan,9.746590013071316e-16,8.752499970075052e-16
356,req_msg[19],bterm,,,req_msg[19],INPUT,0,0,0,0,0,25.855,33.755,nan,nan,nan,nan,nan
357,place211/A,iterm,place211,BUF_X1,A,INPUT,0,1,0,0,0,13.995,4.8125,13.87,4.2,nan,9.746590013071316e-16,8.752499970075052e-16
358,_470_/A2,iterm,_470_,NOR2_X1,A2,INPUT,0,0,0,0,0,15.3225,4.8125,15.2,4.2,nan,1.6513450466600012e-15,1.5638450609009743e-15
359,_469_/ZN,iterm,_469_,INV_X1,ZN,OUTPUT,0,0,1,0,0,13.7675,4.9,13.49,4.2,nan,0.0,0.0
360,place203/A,iterm,place203,BUF_X1,A,INPUT,0,1,0,0,0,16.465,6.3875,16.34,5.6,nan,9.746590013071316e-16,8.752499970075052e-16
361,_521_/B2,iterm,_521_,AOI21_X1,B2,INPUT,0,0,0,0,0,23.31,4.8125,23.18,4.2,nan,1.6768529144709724e-15,1.4099260453741855e-15
362,_520_/A2,iterm,_520_,NOR2_X1,A2,INPUT,0,0,0,0,0,23.1125,6.3875,22.99,5.6,nan,1.6513450466600012e-15,1.5638450609009743e-15
363,_470_/ZN,iterm,_470_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,15.575,5.1065,15.2,4.2,nan,0.0,0.0
364,place210/A,iterm,place210,BUF_X1,A,INPUT,0,1,0,0,0,21.025,10.4125,20.9,9.8,nan,9.746590013071316e-16,8.752499970075052e-16
365,_480_/C1,iterm,_480_,OAI221_X1,C1,INPUT,0,0,0,0,0,14.3175,9.1875,13.3,8.4,nan,1.5696760357098729e-15,1.4154349359048906e-15
366,_472_/A1,iterm,_472_,NOR2_X1,A1,INPUT,0,0,0,0,0,17.9275,9.1875,17.48,8.4,nan,1.7144710240870752e-15,1.4130929956848509e-15
367,_471_/ZN,iterm,_471_,INV_X1,ZN,OUTPUT,0,0,1,0,0,18.3275,9.1,18.05,8.4,nan,0.0,0.0
368,_484_/A2,iterm,_484_,NOR2_X1,A2,INPUT,0,0,0,0,0,15.8925,7.6125,15.77,7.0,nan,1.6513450466600012e-15,1.5638450609009743e-15
369,_481_/B2,iterm,_481_,OAI21_X1,B2,INPUT,0,0,0,0,0,13.9925,11.9875,13.87,11.2,nan,1.5718929326910742e-15,1.5583250530628364e-15
370,_473_/A2,iterm,_473_,NOR2_X1,A2,INPUT,0,0,0,0,0,16.4625,7.6125,16.34,7.0,nan,1.6513450466600012e-15,1.5638450609009743e-15
371,_472_/ZN,iterm,_472_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,17.855,8.893,17.48,8.4,nan,0.0,0.0
372,place195/A,iterm,place195,BUF_X1,A,INPUT,0,1,0,0,0,11.335,7.6125,11.21,7.0,nan,9.746590013071316e-16,8.752499970075052e-16
373,_526_/A1,iterm,_526_,AND4_X1,A1,INPUT,0,0,0,0,0,19.6925,9.1875,19.57,8.4,nan,8.565279748347842e-16,8.507540159311477e-16
374,_473_/ZN,iterm,_473_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,16.715,7.9065,16.34,7.0,nan,0.0,0.0
375,place202/A,iterm,place202,BUF_X1,A,INPUT,0,1,0,0,0,12.665,7.6125,12.54,7.0,nan,9.746590013071316e-16,8.752499970075052e-16
376,_481_/B1,iterm,_481_,OAI21_X1,B1,INPUT,0,0,0,0,0,14.3175,11.9875,13.87,11.2,nan,1.6620500608056379e-15,1.459831956076988e-15
377,_474_/ZN,iterm,_474_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,12.345,9.3065,11.97,8.4,nan,0.0,0.0
378,place209/A,iterm,place209,BUF_X1,A,INPUT,0,1,0,0,0,3.735,9.1875,3.61,8.4,nan,9.746590013071316e-16,8.752499970075052e-16
379,_476_/A2,iterm,_476_,NAND2_X1,A2,INPUT,0,0,0,0,0,4.3025,9.1875,4.18,8.4,nan,1.664198983392822e-15,1.5022779417342034e-15
380,_475_/ZN,iterm,_475_,INV_X1,ZN,OUTPUT,0,0,1,0,0,6.7375,11.9,6.46,11.2,nan,0.0,0.0
381,_477_/A1,iterm,_477_,NAND3_X4,A1,INPUT,0,0,0,0,0,10.2015,10.284,8.93,9.8,nan,6.251026070738536e-15,6.164824798245887e-15
382,_476_/ZN,iterm,_476_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,4.555,9.3065,4.18,8.4,nan,0.0,0.0
383,_545_/B2,iterm,_545_,AOI21_X4,B2,INPUT,0,0,0,0,0,14.155,10.314,12.54,9.8,nan,6.71319731643011e-15,5.6395750089722856e-15
384,_478_/A2,iterm,_478_,AND2_X4,A2,INPUT,0,0,0,0,0,15.429,10.4755,15.01,9.8,nan,3.53650104467358e-15,3.2237389993393763e-15
385,_477_/ZN,iterm,_477_,NAND3_X4,ZN,OUTPUT,0,0,0,0,0,10.1795,10.616,8.93,9.8,nan,0.0,0.0
386,_528_/B2,iterm,_528_,OAI21_X4,B2,INPUT,0,0,0,0,0,16.0255,9.2855,14.44,8.4,nan,6.500426028211619e-15,6.4630490053481284e-15
